AAC2_PRIME	AAC2_PRIME.826_U72743.1_MSU72743_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC2_PRIME
AAC2_PRIME_1	AAC2_PRIME.859_U41471.1_MFU41471_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC2_PRIME
AAC2_PRIME_2	AAC2_PRIME.AGly_Aac2_Ie_NC_011896_3039059_3039607_549_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC2_PRIME
AAC2_PRIME_3	AAC2_PRIME.921_U72714.1_MTU72714_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC2_PRIME	AAC2_PRIME.CARD_phgb_AL123456_314308_314854_ARO_3002525_AAC2_PRIME_Ic_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC2_PRIME
AAC2_PRIME_4	AAC2_PRIME.858_L06156.1_PROAAC2IA_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC2_PRIME
AAC3	AAC3.AGly_Aac3_Ik_BX571856_765853_766296_444_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_1	AAC3.AGly_Aac3_VIa_M88012_193_1092_900_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_NC_009838.1.5616796_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_10	AAC3.651_X01385.1_X01385_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_11	AAC3.CARD_phgb_L06160_983_1721_ARO_3002537_AAC3_IIIb_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_12	AAC3.1203_AF318077.1_AF318077_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.928_X15852.1_X15852_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_Aac3_I_AJ877225_5293_5757_465_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_HM036080.1_gene1_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_13	AAC3.CARD_phgb_AY458224_706_1183_ARO_3002529_AAC3_Id_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_14	AAC3.CARD_phgb_AJ511268_1294_1765_ARO_3002531_AAC3_Ic_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_2	AAC3.CARD_phgb_M22999_492_1359_ARO_3002541_AAC3_VIIa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_3	AAC3.503_FJ848785.1_FJ848785_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_Aac3_IIa_X51534_91_951_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_Aac3_IIc_X54723_819_1679_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_Aac3_IId_EU022314_1_861_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_Aac3_IIe_EU022315_1_861_861_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3	AAC3.AGly_X13543.1_gene1_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_4	AAC3.CARD_phgb_M55426_465_1326_ARO_3002542_AAC3_VIIIa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_5	AAC3.CARD_phgb_AB028210_2710_3565_ARO_3002544_AAC3_Xa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_6	AAC3.CARD_phgb_M55427_273_1119_ARO_3002543_AAC3_IXa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_7	AAC3.CARD_phgb_L06161_105_945_ARO_3002538_AAC3_IIIc_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_8	AAC3.CARD_phgb_X55652_1123_1939_ARO_3002536_AAC3_IIIa_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
AAC3_9	AAC3.577_M97172.1_SMAAAC3VB_Aminoglycosides_Aminoglycoside_N_acetyltransferases_AAC3
